origin_country,destination_country,course_name,field_of_study,year_of_enrollment,scholarship_received,enrollment_reason,graduation_year,placement_status,placement_country,starting_salary_usd,gpa_or_score,visa_status,post_graduation_visa,language_proficiency_test,test_score,placement_success
2,5,6,7,2019,1,4,2021,0,10,0,3.5,2,4,0,6.8,0
1,6,1,7,2022,0,1,2023,1,6,120573,3.22,3,1,2,6.2,1
0,9,11,4,2023,0,3,2025,0,10,0,3.81,2,0,2,7.0,0
6,0,14,7,2022,1,1,2023,1,0,115310,3.49,1,0,2,6.1,1
5,6,13,5,2023,0,2,2024,0,10,0,2.59,2,0,2,6.7,0
6,5,12,4,2022,1,4,2023,1,5,132131,3.85,3,2,1,8.5,1
8,2,14,3,2020,1,2,2023,1,2,44788,3.93,1,1,2,5.5,1
5,0,13,3,2019,1,3,2022,1,0,112943,2.65,4,1,0,9.0,1
6,4,2,7,2019,0,4,2020,0,10,0,3.38,5,3,0,6.6,0
5,4,9,7,2020,0,1,2022,0,10,0,3.19,5,0,2,7.4,0
0,6,6,1,2021,1,3,2022,0,10,0,3.72,0,4,1,8.9,0
7,5,9,4,2022,1,3,2024,1,5,117838,3.51,3,3,1,6.2,1
1,2,14,1,2021,1,3,2023,1,2,35692,3.26,0,2,4,0.0,1
5,9,8,6,2020,1,3,2022,1,9,52363,2.59,1,1,4,0.0,1
2,8,0,1,2023,0,2,2024,1,8,44516,2.54,0,1,0,5.0,1
1,9,3,0,2021,0,3,2022,0,10,0,2.56,5,0,3,8.7,0
0,5,3,7,2020,0,0,2021,0,10,0,3.38,1,4,4,0.0,0
9,1,8,3,2019,0,1,2021,1,1,97045,3.85,4,0,3,7.9,1
3,1,9,3,2021,1,0,2024,0,10,0,3.99,2,0,4,0.0,0
0,3,3,1,2019,0,1,2021,0,10,0,3.22,4,0,1,5.5,0
0,7,11,0,2019,0,0,2020,1,7,50389,3.39,2,4,1,7.8,1
9,5,10,3,2022,0,3,2025,0,10,0,3.84,4,0,0,6.9,0
7,2,11,1,2021,0,3,2024,0,10,0,3.93,1,3,0,7.0,0
4,5,10,6,2021,0,2,2022,0,10,0,2.63,5,2,1,5.7,0
3,6,0,6,2020,0,2,2022,0,10,0,3.7,2,2,3,7.1,0
9,4,12,4,2020,0,1,2023,1,4,103387,3.02,0,0,1,8.5,1
2,5,8,1,2022,0,3,2024,1,5,48484,3.97,3,4,4,0.0,1
7,2,9,6,2023,0,2,2025,1,2,57021,3.83,1,4,3,9.0,1
5,8,14,7,2020,1,4,2023,0,10,0,3.73,4,2,0,8.8,0
1,8,12,6,2020,1,4,2021,1,8,91988,2.96,3,3,2,5.4,1
6,2,10,6,2020,1,0,2022,0,10,0,3.33,0,3,2,7.3,0
3,2,5,2,2022,0,0,2023,0,10,0,3.17,5,3,1,8.3,0
9,6,10,4,2019,1,1,2022,1,6,52994,2.67,3,1,3,7.4,1
9,5,2,2,2019,0,3,2022,1,5,84909,3.59,1,2,3,6.8,1
3,6,14,1,2023,1,1,2025,1,6,33159,3.68,0,4,3,5.9,1
4,9,12,6,2022,1,0,2023,0,10,0,3.24,3,3,2,7.2,0
2,9,4,0,2019,1,1,2020,1,9,148876,2.65,5,2,2,7.3,1
3,9,13,5,2019,1,4,2021,1,9,66231,3.68,3,4,2,5.9,1
5,9,2,1,2019,1,3,2020,0,10,0,2.59,4,1,2,8.6,0
3,4,2,6,2023,1,4,2025,0,10,0,3.31,4,0,3,8.7,0
8,0,2,5,2021,1,4,2023,0,10,0,3.68,3,2,2,7.8,0
6,4,12,0,2020,0,4,2023,1,4,138796,2.54,3,1,4,0.0,1
5,0,14,1,2023,0,4,2025,0,10,0,3.89,1,3,4,0.0,0
9,2,1,6,2020,1,4,2021,0,10,0,3.95,4,2,1,5.3,0
0,9,12,7,2023,0,2,2026,1,9,103953,3.17,4,0,0,5.3,1
9,5,8,4,2019,1,3,2021,0,10,0,3.1,5,0,0,6.7,0
7,1,7,5,2023,0,4,2024,1,1,81516,2.57,4,3,3,8.0,1
2,7,3,0,2020,1,2,2021,0,10,0,2.86,3,0,1,7.3,0
4,3,6,3,2022,0,3,2025,1,3,59099,2.64,2,1,4,0.0,1
2,4,5,0,2022,0,0,2023,1,4,111442,3.28,3,4,3,8.3,1
3,0,5,6,2023,1,2,2026,1,0,32236,3.53,0,3,1,7.5,1
0,4,0,4,2021,0,4,2022,1,4,134959,3.1,2,0,1,6.4,1
5,8,4,7,2023,0,2,2024,1,8,109370,2.58,2,4,1,7.3,1
5,6,6,0,2021,1,1,2022,1,6,34027,3.13,2,3,0,8.0,1
8,1,12,1,2023,0,2,2026,1,1,88399,2.68,0,1,1,6.8,1
2,7,4,5,2022,1,0,2024,0,10,0,3.85,1,2,2,5.7,0
6,1,9,1,2019,0,1,2020,1,1,147032,3.32,4,0,1,5.9,1
8,7,8,4,2022,0,4,2025,1,7,56202,3.48,4,4,4,0.0,1
8,4,13,6,2023,0,4,2024,0,10,0,2.86,0,0,0,5.5,0
1,7,0,6,2019,1,3,2020,0,10,0,3.69,2,3,1,8.1,0
7,6,14,6,2020,0,2,2021,0,10,0,3.13,5,2,2,7.1,0
7,5,11,2,2022,0,3,2023,0,10,0,3.17,2,3,3,6.8,0
2,5,10,3,2022,1,0,2023,1,5,99189,2.99,0,2,0,7.3,1
1,4,13,3,2023,0,0,2026,0,10,0,3.51,3,3,2,7.5,0
5,1,12,0,2019,0,2,2020,0,10,0,3.9,0,4,2,9.0,0
2,6,1,6,2020,0,4,2023,0,10,0,2.54,1,4,0,6.9,0
7,8,14,2,2019,1,4,2021,0,10,0,2.77,5,4,3,8.1,0
4,3,5,2,2019,1,0,2022,1,3,57000,3.57,1,4,3,8.1,1
6,2,1,2,2020,1,1,2022,1,2,95548,3.35,0,1,4,0.0,1
3,6,8,0,2021,1,0,2022,1,6,61643,3.06,5,3,1,7.9,1
4,2,4,1,2023,0,1,2024,1,2,76457,3.47,0,0,1,6.2,1
0,4,0,4,2023,1,0,2025,1,4,123107,3.12,4,2,2,8.2,1
0,5,1,4,2021,1,2,2023,0,10,0,3.75,5,4,0,7.7,0
0,2,11,3,2021,0,2,2023,1,2,142863,2.93,5,1,2,6.2,1
4,9,7,1,2021,0,4,2024,0,10,0,3.28,0,0,4,0.0,0
2,8,6,0,2023,1,4,2025,0,10,0,3.19,5,3,0,8.6,0
3,0,8,0,2020,1,3,2022,1,0,51905,2.99,1,1,3,5.5,1
2,7,10,4,2020,0,2,2021,0,10,0,2.81,5,1,1,8.3,0
4,5,0,0,2021,1,4,2024,1,5,91270,3.32,1,0,0,7.9,1
5,3,9,7,2023,0,4,2024,1,3,114580,3.31,4,4,0,6.7,1
9,0,10,5,2023,0,4,2025,0,10,0,2.73,0,3,3,8.8,0
0,4,0,4,2019,1,1,2022,1,4,149547,2.7,1,0,4,0.0,1
8,2,10,0,2021,1,2,2023,0,10,0,3.25,1,4,1,5.9,0
0,5,13,3,2023,0,0,2025,1,5,46062,3.46,0,1,1,6.7,1
4,5,5,3,2020,1,2,2022,0,10,0,3.36,2,1,0,5.7,0
7,0,4,7,2020,1,2,2023,0,10,0,3.84,5,0,1,7.7,0
6,2,13,2,2021,1,1,2023,0,10,0,2.67,3,2,2,8.5,0
4,2,5,0,2019,1,1,2022,0,10,0,3.57,5,3,4,0.0,0
7,5,1,4,2020,1,2,2021,0,10,0,3.64,3,0,0,7.3,0
2,9,10,7,2020,1,0,2023,0,10,0,2.73,2,2,3,7.6,0
7,8,14,5,2019,1,2,2022,0,10,0,2.93,5,4,3,6.1,0
9,1,4,7,2022,1,1,2024,0,10,0,3.96,4,1,2,9.0,0
8,5,6,1,2021,1,4,2024,0,10,0,3.01,5,3,1,8.7,0
9,6,6,2,2023,1,3,2025,0,10,0,3.83,5,3,0,5.3,0
7,8,11,2,2021,1,0,2023,1,8,43379,2.76,3,0,0,5.0,1
7,9,8,1,2022,0,4,2023,1,9,145815,2.77,3,2,1,8.9,1
9,0,5,7,2019,0,4,2022,1,0,52292,3.34,2,2,2,8.3,1
4,3,7,4,2022,0,1,2023,0,10,0,3.39,0,4,4,0.0,0
3,6,2,7,2021,0,3,2023,1,6,107080,2.55,0,1,3,6.8,1
7,3,2,1,2021,0,4,2022,1,3,108899,3.45,4,2,2,7.5,1
3,2,9,2,2021,1,2,2022,1,2,108502,3.08,3,0,3,7.3,1
8,0,2,7,2021,1,2,2023,0,10,0,3.5,3,1,4,0.0,0
0,6,3,7,2023,1,0,2026,1,6,103739,2.85,3,2,1,6.5,1
4,3,10,1,2021,0,3,2023,1,3,107181,3.76,4,2,3,6.6,1
4,1,9,4,2022,0,0,2024,0,10,0,3.98,3,1,4,0.0,0
1,5,2,4,2021,1,4,2023,1,5,101031,3.72,2,2,1,7.8,1
7,5,13,4,2019,1,3,2020,0,10,0,2.81,0,0,4,0.0,0
3,0,11,1,2023,1,4,2025,1,0,142108,2.57,2,1,0,7.4,1
1,5,7,7,2019,0,0,2022,0,10,0,3.87,1,4,3,8.9,0
8,1,5,1,2021,0,2,2024,0,10,0,3.52,1,4,2,6.6,0
0,5,14,2,2021,1,0,2022,0,10,0,3.49,3,2,1,6.2,0
7,9,1,4,2022,1,2,2024,0,10,0,3.51,2,0,1,6.4,0
0,4,9,7,2021,1,2,2024,1,4,33007,2.71,1,1,3,8.3,1
7,4,0,2,2021,0,3,2022,1,4,143032,3.07,2,0,1,6.0,1
3,2,10,6,2019,1,2,2021,1,2,130669,3.72,0,2,2,6.0,1
5,1,1,5,2021,1,2,2023,0,10,0,3.22,4,0,2,8.5,0
7,6,14,7,2021,1,0,2023,1,6,107923,3.59,5,1,2,7.8,1
5,7,5,0,2020,0,4,2021,0,10,0,3.74,2,2,2,8.9,0
5,4,8,4,2020,1,4,2023,0,10,0,2.75,4,0,1,7.0,0
2,4,1,4,2020,0,1,2022,1,4,34091,3.02,1,4,1,7.5,1
4,0,1,6,2021,0,4,2024,1,0,79869,2.55,5,2,1,6.7,1
4,5,0,1,2022,1,2,2023,1,5,139931,2.93,3,0,3,8.5,1
9,0,9,6,2021,1,2,2022,1,0,71395,3.38,2,2,1,6.1,1
1,2,4,4,2020,0,0,2021,0,10,0,3.09,3,1,3,8.5,0
0,8,8,1,2023,1,3,2026,1,8,80957,3.35,5,2,1,5.6,1
2,5,8,6,2021,1,4,2023,0,10,0,3.56,3,0,2,8.5,0
5,2,12,3,2020,1,4,2021,1,2,141140,3.66,4,1,3,8.1,1
3,2,14,1,2021,0,0,2024,0,10,0,2.86,5,4,4,0.0,0
5,2,9,4,2022,0,4,2025,1,2,148596,3.05,1,4,0,6.7,1
3,4,3,4,2021,1,2,2022,0,10,0,3.47,1,1,2,8.0,0
0,8,5,5,2022,0,3,2025,0,10,0,3.14,0,1,2,8.0,0
6,3,8,4,2019,1,0,2021,1,3,47254,3.7,0,0,0,8.3,1
1,7,7,2,2019,0,0,2020,1,7,35064,3.89,5,1,2,5.0,1
6,5,4,5,2023,1,4,2025,1,5,129640,3.75,2,3,1,8.0,1
9,5,4,6,2021,0,1,2022,1,5,54897,3.08,2,3,0,8.5,1
4,9,6,0,2020,1,3,2023,1,9,107962,3.53,2,3,3,7.7,1
7,9,3,7,2021,1,1,2024,1,9,145292,3.72,1,2,3,6.0,1
3,4,5,3,2020,0,4,2022,1,4,43289,3.9,0,0,3,5.2,1
5,4,11,1,2023,0,0,2026,0,10,0,3.16,1,3,4,0.0,0
0,8,5,7,2022,0,3,2025,1,8,42369,3.24,2,2,0,5.6,1
8,0,12,5,2020,1,1,2022,1,0,103171,3.35,3,0,0,6.0,1
0,4,1,0,2022,1,1,2023,0,10,0,3.37,5,2,2,5.1,0
1,8,4,5,2023,1,1,2025,1,8,137755,3.51,2,1,1,6.0,1
2,3,3,0,2022,1,4,2025,0,10,0,2.65,4,1,0,7.7,0
9,6,12,3,2020,1,3,2023,1,6,86780,3.38,5,3,2,8.5,1
5,8,8,4,2019,1,1,2021,1,8,59325,2.6,0,0,0,5.5,1
9,7,1,3,2022,0,3,2025,1,7,43315,2.55,2,1,3,5.7,1
2,9,3,0,2023,1,0,2026,1,9,36313,2.76,4,3,0,7.8,1
9,3,14,4,2023,0,4,2025,0,10,0,2.63,2,3,1,6.7,0
3,4,11,6,2020,1,3,2022,1,4,108254,2.81,3,3,2,8.1,1
8,6,1,2,2022,0,2,2024,1,6,67099,3.57,2,1,3,7.4,1
1,7,14,5,2021,1,2,2024,0,10,0,3.88,5,2,4,0.0,0
3,4,4,0,2021,0,0,2024,0,10,0,3.41,1,3,3,5.8,0
0,5,2,3,2020,1,2,2023,0,10,0,3.17,4,1,4,0.0,0
7,0,0,3,2021,1,3,2023,1,0,101162,2.76,4,3,0,7.3,1
8,1,4,6,2019,1,2,2021,1,1,62566,3.43,4,1,3,6.4,1
5,1,2,2,2023,0,1,2026,0,10,0,3.44,4,3,0,5.6,0
8,4,13,2,2019,1,1,2020,1,4,54837,2.63,3,4,2,7.5,1
4,7,2,5,2019,0,3,2021,1,7,125511,2.66,3,2,2,6.0,1
3,5,2,0,2023,1,1,2026,1,5,121906,2.54,5,3,3,5.3,1
8,9,3,0,2019,0,4,2021,0,10,0,2.86,2,0,0,5.3,0
7,8,14,3,2023,0,3,2026,1,8,68153,2.64,0,2,2,5.2,1
5,1,1,6,2019,1,4,2020,1,1,52922,3.98,5,4,0,7.6,1
6,7,6,4,2022,0,2,2025,1,7,139624,2.71,3,1,3,5.8,1
3,6,7,4,2019,0,3,2021,0,10,0,3.27,2,4,1,8.3,0
4,6,4,1,2021,1,2,2024,0,10,0,3.7,5,3,0,6.7,0
9,2,11,3,2022,1,4,2024,1,2,116971,3.06,3,0,4,0.0,1
1,5,5,3,2021,0,2,2022,1,5,51027,3.18,0,1,0,8.9,1
5,2,8,5,2019,1,4,2020,0,10,0,3.49,4,1,2,5.8,0
5,3,0,3,2022,0,3,2023,1,3,144406,3.3,3,2,3,6.3,1
6,4,1,2,2020,0,4,2022,0,10,0,3.96,3,3,2,6.5,0
8,5,12,7,2020,1,2,2021,1,5,74182,3.99,5,3,3,6.9,1
7,8,9,5,2021,0,4,2023,1,8,117693,2.85,5,0,1,7.4,1
0,3,7,5,2019,0,1,2021,1,3,69179,3.95,1,2,0,7.7,1
9,1,8,6,2022,1,2,2024,1,1,46237,3.27,2,0,0,8.9,1
4,6,8,0,2022,1,4,2023,0,10,0,3.49,3,2,0,7.3,0
7,9,8,7,2022,0,1,2023,1,9,146965,2.78,5,2,4,0.0,1
1,9,6,1,2023,1,1,2024,1,9,102854,3.86,0,3,3,5.1,1
0,2,4,0,2020,1,3,2021,0,10,0,3.3,4,1,0,6.9,0
1,9,13,6,2023,1,4,2026,1,9,58072,2.72,4,1,4,0.0,1
8,6,0,0,2019,0,2,2021,0,10,0,2.57,4,0,2,8.0,0
2,8,4,1,2022,0,2,2023,0,10,0,3.31,2,4,3,5.8,0
3,7,11,3,2019,1,2,2021,1,7,143691,3.09,0,0,4,0.0,1
4,6,0,1,2023,1,4,2024,0,10,0,3.78,3,4,0,8.5,0
6,1,1,6,2023,0,1,2024,1,1,101966,3.03,3,3,1,7.7,1
4,1,13,7,2019,1,1,2022,0,10,0,2.59,3,0,2,7.4,0
8,0,8,0,2019,0,3,2022,1,0,58970,3.55,1,1,0,7.9,1
2,8,2,7,2021,1,3,2023,0,10,0,2.79,0,3,4,0.0,0
4,7,13,0,2022,0,2,2025,1,7,54901,2.85,3,2,4,0.0,1
7,6,5,4,2020,0,4,2023,1,6,68548,2.52,2,4,1,5.1,1
4,0,1,3,2020,1,2,2023,1,0,65048,3.39,1,0,1,8.0,1
6,8,11,5,2022,1,1,2025,0,10,0,3.93,1,0,4,0.0,0
8,0,6,7,2020,0,1,2021,1,0,123384,3.22,3,4,3,8.6,1
7,9,14,5,2022,1,4,2023,0,10,0,2.73,1,3,2,8.7,0
6,1,6,6,2021,1,1,2024,0,10,0,2.95,4,2,4,0.0,0
0,7,13,4,2020,1,3,2022,0,10,0,3.88,5,1,3,6.7,0
8,3,5,2,2022,1,2,2025,1,3,124816,3.12,3,2,0,7.5,1
9,6,3,4,2023,1,3,2026,1,6,146734,3.21,1,4,3,7.4,1
6,1,7,5,2020,1,0,2021,0,10,0,3.09,0,2,1,8.1,0
0,4,14,5,2022,1,4,2024,1,4,121418,3.86,3,1,4,0.0,1
8,2,7,2,2021,1,4,2024,0,10,0,2.76,1,3,0,7.4,0
7,5,12,5,2022,0,0,2025,1,5,100132,3.65,0,4,4,0.0,1
1,6,12,2,2019,1,0,2020,0,10,0,3.88,1,1,2,7.4,0
7,0,10,1,2021,1,2,2022,0,10,0,2.63,2,0,1,8.8,0
3,9,10,5,2022,0,3,2024,0,10,0,3.45,5,0,4,0.0,0
1,8,12,3,2019,1,0,2022,0,10,0,3.69,5,4,0,8.0,0
6,3,8,1,2023,1,4,2025,1,3,38971,3.57,0,4,4,0.0,1
8,5,0,1,2023,1,1,2024,1,5,101132,2.9,2,4,2,7.2,1
8,7,8,5,2020,0,1,2023,0,10,0,3.69,3,4,1,7.6,0
7,0,6,5,2021,1,4,2022,1,0,106216,3.39,3,2,2,8.1,1
9,7,10,4,2021,1,0,2022,1,7,120206,3.12,1,4,4,0.0,1
3,6,2,1,2020,1,4,2023,1,6,127548,2.9,0,3,3,7.2,1
3,5,1,3,2019,1,3,2021,1,5,52778,3.32,2,1,3,7.8,1
3,4,9,1,2021,1,3,2023,0,10,0,2.79,3,1,0,6.4,0
0,7,1,6,2019,1,3,2020,0,10,0,3.47,2,1,0,7.4,0
9,4,12,2,2020,1,4,2023,1,4,95654,2.63,0,3,2,7.3,1
5,4,6,3,2021,0,0,2022,0,10,0,2.94,5,4,1,5.8,0
9,3,10,4,2019,0,4,2022,1,3,133907,2.6,0,3,1,7.9,1
6,8,0,6,2023,1,4,2026,0,10,0,3.96,3,1,3,5.2,0
9,5,8,5,2019,0,1,2020,1,5,35178,3.37,2,1,3,6.8,1
0,6,8,7,2019,1,4,2022,0,10,0,2.69,3,1,3,6.5,0
4,1,13,3,2021,1,2,2024,0,10,0,3.48,5,3,3,6.9,0
6,8,7,4,2023,1,4,2026,1,8,58475,2.85,4,3,2,7.5,1
5,6,14,0,2019,1,4,2021,1,6,146686,3.19,3,1,0,8.2,1
6,3,12,7,2021,0,3,2023,1,3,72347,2.64,5,3,2,5.6,1
5,8,7,7,2019,1,3,2020,0,10,0,3.15,3,0,1,7.9,0
2,6,11,2,2022,0,1,2024,0,10,0,3.02,2,4,0,6.1,0
3,2,10,6,2021,1,2,2023,0,10,0,3.87,5,0,4,0.0,0
9,0,9,2,2020,1,1,2022,1,0,62365,3.68,4,0,4,0.0,1
3,0,2,2,2023,1,0,2026,1,0,101824,3.02,4,2,2,6.9,1
3,4,8,2,2019,1,1,2021,0,10,0,2.57,3,4,1,8.4,0
3,9,10,7,2023,0,3,2024,1,9,144844,2.9,4,1,1,7.5,1
3,5,6,4,2019,1,4,2022,1,5,44477,2.54,2,2,4,0.0,1
9,0,11,3,2023,1,0,2024,0,10,0,3.46,0,3,3,8.3,0
0,2,7,0,2021,1,0,2022,1,2,94565,3.13,2,3,0,8.0,1
4,8,3,0,2020,1,4,2021,1,8,49070,3.01,3,1,2,7.9,1
1,5,7,6,2021,0,3,2023,1,5,88163,2.92,1,2,0,8.0,1
7,2,4,4,2021,1,0,2024,0,10,0,3.1,2,1,2,6.7,0
1,9,0,4,2020,0,0,2021,0,10,0,3.77,3,1,4,0.0,0
7,1,6,0,2021,1,2,2023,1,1,119345,2.71,5,0,4,0.0,1
1,2,9,0,2021,1,4,2022,0,10,0,3.78,2,0,0,7.7,0
3,7,9,0,2023,0,4,2026,1,7,49016,3.89,3,0,4,0.0,1
9,8,11,7,2023,1,1,2024,0,10,0,2.83,1,2,0,5.5,0
9,6,14,3,2020,1,3,2023,0,10,0,3.68,0,1,1,5.4,0
2,5,1,2,2022,1,2,2025,1,5,135497,3.8,2,2,2,8.6,1
3,2,8,4,2022,0,3,2025,1,2,89912,2.6,0,1,0,7.9,1
4,7,10,2,2020,1,3,2023,0,10,0,3.8,1,4,4,0.0,0
7,4,6,7,2021,1,2,2024,0,10,0,2.8,5,0,4,0.0,0
9,2,14,2,2022,0,4,2023,0,10,0,2.96,5,2,1,6.4,0
1,9,7,1,2020,1,1,2023,1,9,57777,3.85,3,1,2,5.3,1
3,8,6,3,2021,1,4,2023,0,10,0,2.94,1,3,2,7.4,0
6,5,5,5,2023,0,0,2026,0,10,0,3.87,1,0,2,6.4,0
8,7,13,5,2020,0,3,2023,1,7,112029,3.46,4,0,1,7.6,1
0,5,2,3,2019,1,1,2020,1,5,91752,2.89,1,3,1,8.3,1
5,2,12,2,2021,0,1,2023,0,10,0,3.24,1,2,4,0.0,0
2,3,9,0,2022,0,2,2025,1,3,134019,3.15,4,2,2,5.9,1
4,7,13,3,2019,0,0,2022,0,10,0,3.18,1,1,1,5.2,0
2,5,4,3,2023,0,1,2026,1,5,111210,3.19,3,0,3,8.3,1
0,6,8,5,2022,0,1,2025,0,10,0,3.95,2,1,0,7.9,0
4,9,4,2,2021,0,4,2022,0,10,0,3.39,5,3,2,5.9,0
9,3,5,1,2019,0,0,2021,1,3,33540,3.86,0,4,4,0.0,1
5,1,7,6,2023,0,0,2026,0,10,0,3.11,0,0,3,7.8,0
4,2,4,7,2019,0,3,2022,1,2,53546,3.11,5,3,3,7.4,1
3,9,5,7,2020,1,4,2022,0,10,0,3.12,5,0,0,5.9,0
6,9,12,3,2019,1,3,2022,0,10,0,3.18,5,4,3,5.5,0
0,2,2,7,2019,0,3,2021,0,10,0,3.75,2,3,0,7.9,0
8,6,12,5,2022,0,2,2024,0,10,0,2.85,4,0,3,8.7,0
0,2,5,7,2022,0,1,2023,0,10,0,3.2,3,3,3,8.0,0
1,9,3,0,2020,0,2,2023,1,9,99934,3.01,5,1,2,7.8,1
4,3,6,5,2019,1,4,2020,0,10,0,2.59,5,4,4,0.0,0
7,0,9,6,2021,0,2,2023,1,0,135445,3.39,4,0,1,8.8,1
6,4,14,1,2019,0,3,2021,1,4,69287,3.53,2,4,2,7.4,1
9,1,1,3,2020,1,2,2023,0,10,0,2.67,5,3,4,0.0,0
0,9,9,2,2021,1,1,2024,1,9,126196,2.54,5,3,0,8.3,1
5,1,6,7,2022,0,2,2025,0,10,0,2.86,4,1,2,8.0,0
1,5,11,4,2022,1,4,2023,1,5,79781,3.28,4,3,2,8.3,1
5,9,5,4,2021,0,1,2024,0,10,0,3.35,4,3,2,5.2,0
9,7,12,3,2019,1,2,2021,1,7,41192,3.19,4,0,2,6.4,1
0,8,9,1,2023,1,1,2024,0,10,0,3.01,3,3,1,8.2,0
1,0,10,3,2022,1,3,2025,1,0,57484,3.2,5,1,3,6.4,1
2,8,14,4,2019,1,4,2021,1,8,38879,2.91,2,0,2,8.2,1
8,4,9,5,2022,1,0,2025,1,4,111960,3.44,3,2,1,8.4,1
9,5,2,2,2021,1,4,2022,0,10,0,3.89,3,4,2,5.9,0
9,0,2,3,2023,1,2,2026,0,10,0,2.76,0,3,2,8.4,0
1,3,5,3,2023,0,3,2024,1,3,68628,2.71,5,2,1,8.7,1
4,5,1,7,2023,1,2,2025,0,10,0,3.71,4,2,1,7.6,0
1,2,4,5,2019,0,4,2021,0,10,0,3.35,3,3,3,8.6,0
2,8,13,0,2019,1,4,2021,0,10,0,2.55,4,3,1,6.2,0
4,3,3,2,2022,1,4,2023,1,3,56971,2.78,1,3,3,7.3,1
4,7,4,4,2019,1,0,2021,1,7,42481,3.47,2,0,2,6.8,1
2,4,0,2,2020,0,4,2022,0,10,0,3.93,3,2,1,6.0,0
4,6,13,3,2020,1,2,2021,0,10,0,3.44,4,3,0,8.0,0
2,8,11,4,2022,0,4,2023,0,10,0,3.72,2,2,1,6.6,0
9,6,14,1,2019,0,0,2020,1,6,58982,3.43,2,3,3,5.3,1
1,8,14,7,2021,0,4,2023,0,10,0,3.99,5,4,2,5.5,0
3,9,1,5,2020,1,2,2023,0,10,0,2.93,2,0,0,8.3,0
7,8,7,1,2022,0,2,2025,1,8,125344,3.31,0,1,3,8.1,1
5,8,13,4,2020,0,4,2021,0,10,0,3.15,2,2,4,0.0,0
3,9,14,7,2019,0,2,2020,0,10,0,3.42,2,0,4,0.0,0
1,4,10,3,2022,0,0,2025,1,4,144903,3.38,4,0,2,8.9,1
1,2,14,7,2022,0,4,2023,1,2,90805,3.87,4,3,4,0.0,1
7,5,2,3,2023,0,1,2024,1,5,107345,3.11,3,3,0,8.0,1
1,8,9,4,2021,0,3,2023,0,10,0,3.29,5,0,4,0.0,0
4,6,5,6,2023,1,2,2025,0,10,0,3.67,1,1,0,7.4,0
8,7,6,3,2023,0,2,2026,0,10,0,2.95,3,2,0,5.4,0
0,1,8,6,2019,1,2,2020,1,1,100274,3.59,4,1,4,0.0,1
3,9,2,7,2021,0,2,2023,1,9,111138,2.58,2,3,1,7.8,1
6,9,2,7,2023,1,2,2025,1,9,148693,4.0,0,1,0,5.2,1
2,7,8,2,2020,1,0,2023,1,7,76856,3.9,4,4,2,6.4,1
2,8,4,7,2022,0,1,2023,1,8,91972,3.37,0,4,1,5.5,1
7,3,12,7,2023,0,2,2024,0,10,0,2.99,0,3,4,0.0,0
1,2,6,4,2023,0,1,2024,1,2,142058,3.25,3,3,3,6.3,1
2,7,11,4,2019,0,0,2022,0,10,0,3.6,3,0,3,5.2,0
3,4,5,2,2021,0,3,2024,0,10,0,3.9,0,4,1,5.3,0
3,2,9,6,2023,1,2,2026,0,10,0,3.75,0,3,4,0.0,0
4,2,12,4,2020,0,3,2022,0,10,0,2.57,2,1,4,0.0,0
7,4,1,0,2021,1,3,2023,0,10,0,3.93,4,0,3,5.7,0
3,4,4,5,2021,1,0,2023,1,4,138354,2.64,4,0,2,7.8,1
7,3,12,2,2021,0,4,2022,0,10,0,3.93,1,3,3,8.0,0
5,8,7,7,2023,1,0,2024,0,10,0,3.09,3,2,3,8.4,0
4,2,7,6,2022,0,0,2024,1,2,58169,3.79,3,4,1,7.7,1
8,1,6,2,2023,1,0,2025,1,1,59255,3.26,3,3,4,0.0,1
9,2,13,5,2021,1,0,2024,1,2,39110,3.82,4,2,3,8.4,1
2,3,11,2,2019,1,1,2022,1,3,97524,3.12,3,4,3,8.0,1
8,9,10,4,2022,0,0,2023,1,9,46399,3.74,0,3,4,0.0,1
1,4,6,0,2023,1,2,2024,1,4,91953,3.79,4,2,1,5.5,1
0,8,8,7,2020,0,2,2022,0,10,0,2.91,1,1,3,6.2,0
7,1,2,3,2022,0,2,2024,0,10,0,3.67,2,4,1,5.5,0
9,8,4,5,2022,0,2,2025,0,10,0,3.58,2,2,0,5.7,0
2,0,0,0,2020,1,3,2023,1,0,36915,2.9,3,3,4,0.0,1
2,0,14,2,2022,0,1,2025,1,0,59696,3.08,5,4,2,7.3,1
0,3,11,2,2020,1,3,2023,1,3,69098,2.9,0,4,3,8.2,1
0,9,2,0,2023,1,2,2025,0,10,0,2.74,1,0,2,5.6,0
0,1,11,5,2023,1,2,2024,1,1,111142,2.86,0,1,1,8.3,1
7,9,11,7,2019,1,1,2021,0,10,0,3.46,2,0,2,7.7,0
5,7,2,4,2023,1,2,2025,1,7,141070,3.71,0,3,4,0.0,1
0,9,6,1,2021,1,2,2022,1,9,101558,2.64,2,2,1,7.7,1
9,0,13,5,2023,0,3,2025,0,10,0,3.92,1,3,0,6.0,0
9,3,5,4,2021,1,0,2023,0,10,0,3.06,1,4,4,0.0,0
1,5,14,7,2023,1,1,2025,1,5,52624,2.81,2,2,3,5.8,1
5,8,5,4,2023,0,3,2025,0,10,0,2.93,4,1,1,8.0,0
0,4,5,0,2021,0,3,2022,0,10,0,3.03,4,4,0,8.1,0
